url,name,user_id,host_name,price,address,star_rating,review_count,person_capacity,host_other_property_review_count,min_nights,profile_path,listing_amenities,extra_people,cleaning_fee,accuracy,communication,cleanliness,location,checkin,cost_performance,review_score,kitchen,internet,tv,essentials,shampoo,heating,ac,washer,dryer,free_parking,street_parking,paid_parking,wireless_internet,cable,breakfast,allows_pets,family_friendly,event_friendly,allows_smoking,wheelchair_accessible,elevator,fireplace,buzzer,doorman,pool,jacuzzi,gym,24hr-checkin,hangers,iron,hair-dryer,laptop-friendly,smoke_detector,carbon_monoxide_detector,first_aid_kit,safety_card,fire_extinguisher
"""https://www.airbnb.jp/rooms/10399363?guests=1""","""VIEW FROM THE GREEN HILL""",2022640,"""Nikola""",7835,"""MINATOKU, 東京, 日本""",-1,1,2,31,4,"""/users/show/2022640""","""[{'tooltip': 'ゲストが料理できるスペース', 'is_business_ready_feature': False, 'explore_url': None, 'id': 8, 'tag': 'kitchen', 'is_safety_feature': False, 'icon': 'icon-meal', 'name': 'キッチン', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 3, 'tag': 'internet', 'is_safety_feature': False, 'icon': 'icon-internet', 'name': 'インターネット', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 1, 'tag': 'tv', 'is_safety_feature': False, 'icon': 'icon-tv', 'name': 'テレビ', 'is_present': False}, {'tooltip': 'タオル、シーツ、石鹸、トイレットペーパー', 'is_business_ready_feature': False, 'explore_url': None, 'id': 40, 'tag': 'essentials', 'is_safety_feature': False, 'icon': 'icon-essentials', 'name': '必需品', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 41, 'tag': 'shampoo', 'is_safety_feature': False, 'icon': 'icon-shampoo', 'name': 'シャンプー', 'is_present': True}, {'tooltip': '屋内にセントラルヒーティングや暖房器具', 'is_business_ready_feature': False, 'explore_url': None, 'id': 30, 'tag': 'heating', 'is_safety_feature': False, 'icon': 'icon-heating', 'name': '暖房', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 5, 'tag': 'ac', 'is_safety_feature': False, 'icon': 'icon-air-conditioning', 'name': 'エアコン', 'is_present': True}, {'tooltip': 'ビル内。無料または有料', 'is_business_ready_feature': False, 'explore_url': None, 'id': 33, 'tag': 'washer', 'is_safety_feature': False, 'icon': 'icon-washer', 'name': '洗濯機', 'is_present': True}, {'tooltip': 'ビル内。無料または有料', 'is_business_ready_feature': False, 'explore_url': None, 'id': 34, 'tag': 'dryer', 'is_safety_feature': False, 'icon': 'icon-dryer', 'name': '乾燥機', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 9, 'tag': 'free_parking', 'is_safety_feature': False, 'icon': 'icon-parking', 'name': '敷地内無料駐車場', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 23, 'tag': 'street_parking', 'is_safety_feature': False, 'icon': 'icon-parking', 'name': '無料の路上パーキング', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 10, 'tag': 'paid_parking', 'is_safety_feature': False, 'icon': 'icon-parking', 'name': '有料の路外駐車場', 'is_present': False}, {'tooltip': '屋内はインターネット常時接続可能', 'is_business_ready_feature': False, 'explore_url': None, 'id': 4, 'tag': 'wireless_internet', 'is_safety_feature': False, 'icon': 'icon-wifi', 'name': 'ワイヤレスインターネット', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 2, 'tag': 'cable', 'is_safety_feature': False, 'icon': 'icon-desktop', 'name': 'ケーブルテレビ', 'is_present': False}, {'tooltip': '朝食が用意されています。', 'is_business_ready_feature': False, 'explore_url': None, 'id': 16, 'tag': 'breakfast', 'is_safety_feature': False, 'icon': 'icon-cup', 'name': '朝食', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': '/s/minatoku--日本?amenity=pet-friendly', 'id': 12, 'tag': 'allows_pets', 'is_safety_feature': False, 'icon': 'icon-paw', 'name': 'ペット可', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': '/s/minatoku--日本?amenity=family-friendly', 'id': 31, 'tag': 'family_friendly', 'is_safety_feature': False, 'icon': 'icon-family', 'name': 'ファミリー/子ども連れOK', 'is_present': False}, {'tooltip': '25人以上の会合に使えます', 'is_business_ready_feature': False, 'explore_url': '/s/minatoku--日本?amenity=event-space', 'id': 32, 'tag': 'event_friendly', 'is_safety_feature': False, 'icon': 'icon-balloons', 'name': 'イベントに最適', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 11, 'tag': 'allows_smoking', 'is_safety_feature': False, 'icon': 'icon-smoking', 'name': '喫煙可', 'is_present': False}, {'tooltip': '車いすでも安心のバリアフリー住宅', 'is_business_ready_feature': False, 'explore_url': None, 'id': 6, 'tag': 'wheelchair_accessible', 'is_safety_feature': False, 'icon': 'icon-accessible', 'name': '車いすOK', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 21, 'tag': 'elevator', 'is_safety_feature': False, 'icon': 'icon-elevator', 'name': 'ビル内にエレベーターあり', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 27, 'tag': 'fireplace', 'is_safety_feature': False, 'icon': 'icon-fireplace', 'name': '室内暖炉・囲炉裏', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 28, 'tag': 'buzzer', 'is_safety_feature': False, 'icon': 'icon-intercom', 'name': 'ワイヤレスインターホン', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 14, 'tag': 'doorman', 'is_safety_feature': False, 'icon': 'icon-doorman', 'name': 'ドアマン', 'is_present': False}, {'tooltip': '専用または共用', 'is_business_ready_feature': False, 'explore_url': '/s/minatoku--日本?amenity=pool', 'id': 7, 'tag': 'pool', 'is_safety_feature': False, 'icon': 'icon-pool', 'name': 'プール', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 25, 'tag': 'jacuzzi', 'is_safety_feature': False, 'icon': 'icon-hot-tub', 'name': 'ジャクージ&amp;高級風呂', 'is_present': True}, {'tooltip': '無料。ビル内または最寄り', 'is_business_ready_feature': False, 'explore_url': None, 'id': 15, 'tag': 'gym', 'is_safety_feature': False, 'icon': 'icon-gym', 'name': 'ジム', 'is_present': False}, {'tooltip': '鍵保管庫、キーレス・エントリーを活用したり、常時いる人に預けたり', 'is_business_ready_feature': True, 'explore_url': None, 'id': 43, 'tag': '24hr-checkin', 'is_safety_feature': False, 'icon': 'icon-time', 'name': '24時間チェックインOK', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': True, 'explore_url': None, 'id': 44, 'tag': 'hangers', 'is_safety_feature': False, 'icon': 'icon-hangers', 'name': 'ハンガー', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': True, 'explore_url': None, 'id': 46, 'tag': 'iron', 'is_safety_feature': False, 'icon': 'icon-iron', 'name': 'アイロン', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': True, 'explore_url': None, 'id': 45, 'tag': 'hair-dryer', 'is_safety_feature': False, 'icon': 'icon-hair-dryer', 'name': 'ヘアドライヤー', 'is_present': True}, {'tooltip': 'ノートPCが置けるテーブルや机 + 快適に仕事ができる椅子', 'is_business_ready_feature': True, 'explore_url': None, 'id': 47, 'tag': 'laptop-friendly', 'is_safety_feature': False, 'icon': 'icon-laptop', 'name': 'ノートPC向きのワークスペース', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 35, 'tag': 'smoke_detector', 'is_safety_feature': True, 'icon': 'icon-ok', 'name': '煙感知器', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 36, 'tag': 'carbon_monoxide_detector', 'is_safety_feature': True, 'icon': 'icon-ok', 'name': '一酸化炭素探知器', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 37, 'tag': 'first_aid_kit', 'is_safety_feature': True, 'icon': 'icon-ok', 'name': '救急箱', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 38, 'tag': 'safety_card', 'is_safety_feature': True, 'icon': 'icon-ok', 'name': '防災カード', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 39, 'tag': 'fire_extinguisher', 'is_safety_feature': True, 'icon': 'icon-ok', 'name': '消火器', 'is_present': True}]""","""無料""","""￥3334""",10,10,10,10,10,10,100,"""True""","""False""","""False""","""True""","""True""","""True""","""True""","""True""","""True""","""False""","""False""","""False""","""True""","""False""","""False""","""False""","""False""","""False""","""False""","""False""","""True""","""False""","""True""","""False""","""False""","""True""","""False""","""False""","""True""","""False""","""True""","""False""","""True""","""False""","""False""","""True""","""True"""
"""https://www.airbnb.jp/rooms/14525159?guests=1""","""Best Location Roppongi/Akasaka/Shibuya/Ginza""",86969617,"""Yukie""",8556,"""港区, 東京都, 日本""",-1,1,3,0,1,"""/users/show/86969617""","""[{'tooltip': 'ゲストが料理できるスペース', 'is_business_ready_feature': False, 'explore_url': None, 'id': 8, 'tag': 'kitchen', 'is_safety_feature': False, 'icon': 'icon-meal', 'name': 'キッチン', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 3, 'tag': 'internet', 'is_safety_feature': False, 'icon': 'icon-internet', 'name': 'インターネット', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 1, 'tag': 'tv', 'is_safety_feature': False, 'icon': 'icon-tv', 'name': 'テレビ', 'is_present': True}, {'tooltip': 'タオル、シーツ、石鹸、トイレットペーパー', 'is_business_ready_feature': False, 'explore_url': None, 'id': 40, 'tag': 'essentials', 'is_safety_feature': False, 'icon': 'icon-essentials', 'name': '必需品', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 41, 'tag': 'shampoo', 'is_safety_feature': False, 'icon': 'icon-shampoo', 'name': 'シャンプー', 'is_present': True}, {'tooltip': '屋内にセントラルヒーティングや暖房器具', 'is_business_ready_feature': False, 'explore_url': None, 'id': 30, 'tag': 'heating', 'is_safety_feature': False, 'icon': 'icon-heating', 'name': '暖房', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 5, 'tag': 'ac', 'is_safety_feature': False, 'icon': 'icon-air-conditioning', 'name': 'エアコン', 'is_present': True}, {'tooltip': 'ビル内。無料または有料', 'is_business_ready_feature': False, 'explore_url': None, 'id': 33, 'tag': 'washer', 'is_safety_feature': False, 'icon': 'icon-washer', 'name': '洗濯機', 'is_present': True}, {'tooltip': 'ビル内。無料または有料', 'is_business_ready_feature': False, 'explore_url': None, 'id': 34, 'tag': 'dryer', 'is_safety_feature': False, 'icon': 'icon-dryer', 'name': '乾燥機', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 9, 'tag': 'free_parking', 'is_safety_feature': False, 'icon': 'icon-parking', 'name': '敷地内無料駐車場', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 23, 'tag': 'street_parking', 'is_safety_feature': False, 'icon': 'icon-parking', 'name': '無料の路上パーキング', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 10, 'tag': 'paid_parking', 'is_safety_feature': False, 'icon': 'icon-parking', 'name': '有料の路外駐車場', 'is_present': False}, {'tooltip': '屋内はインターネット常時接続可能', 'is_business_ready_feature': False, 'explore_url': None, 'id': 4, 'tag': 'wireless_internet', 'is_safety_feature': False, 'icon': 'icon-wifi', 'name': 'ワイヤレスインターネット', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 2, 'tag': 'cable', 'is_safety_feature': False, 'icon': 'icon-desktop', 'name': 'ケーブルテレビ', 'is_present': True}, {'tooltip': '朝食が用意されています。', 'is_business_ready_feature': False, 'explore_url': None, 'id': 16, 'tag': 'breakfast', 'is_safety_feature': False, 'icon': 'icon-cup', 'name': '朝食', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': '/s/港区--日本?amenity=pet-friendly', 'id': 12, 'tag': 'allows_pets', 'is_safety_feature': False, 'icon': 'icon-paw', 'name': 'ペット可', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': '/s/港区--日本?amenity=family-friendly', 'id': 31, 'tag': 'family_friendly', 'is_safety_feature': False, 'icon': 'icon-family', 'name': 'ファミリー/子ども連れOK', 'is_present': True}, {'tooltip': '25人以上の会合に使えます', 'is_business_ready_feature': False, 'explore_url': '/s/港区--日本?amenity=event-space', 'id': 32, 'tag': 'event_friendly', 'is_safety_feature': False, 'icon': 'icon-balloons', 'name': 'イベントに最適', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 11, 'tag': 'allows_smoking', 'is_safety_feature': False, 'icon': 'icon-smoking', 'name': '喫煙可', 'is_present': False}, {'tooltip': '車いすでも安心のバリアフリー住宅', 'is_business_ready_feature': False, 'explore_url': None, 'id': 6, 'tag': 'wheelchair_accessible', 'is_safety_feature': False, 'icon': 'icon-accessible', 'name': '車いすOK', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 21, 'tag': 'elevator', 'is_safety_feature': False, 'icon': 'icon-elevator', 'name': 'ビル内にエレベーターあり', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 27, 'tag': 'fireplace', 'is_safety_feature': False, 'icon': 'icon-fireplace', 'name': '室内暖炉・囲炉裏', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 28, 'tag': 'buzzer', 'is_safety_feature': False, 'icon': 'icon-intercom', 'name': 'ワイヤレスインターホン', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 14, 'tag': 'doorman', 'is_safety_feature': False, 'icon': 'icon-doorman', 'name': 'ドアマン', 'is_present': False}, {'tooltip': '専用または共用', 'is_business_ready_feature': False, 'explore_url': '/s/港区--日本?amenity=pool', 'id': 7, 'tag': 'pool', 'is_safety_feature': False, 'icon': 'icon-pool', 'name': 'プール', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 25, 'tag': 'jacuzzi', 'is_safety_feature': False, 'icon': 'icon-hot-tub', 'name': 'ジャクージ&amp;高級風呂', 'is_present': True}, {'tooltip': '無料。ビル内または最寄り', 'is_business_ready_feature': False, 'explore_url': None, 'id': 15, 'tag': 'gym', 'is_safety_feature': False, 'icon': 'icon-gym', 'name': 'ジム', 'is_present': False}, {'tooltip': '鍵保管庫、キーレス・エントリーを活用したり、常時いる人に預けたり', 'is_business_ready_feature': True, 'explore_url': None, 'id': 43, 'tag': '24hr-checkin', 'is_safety_feature': False, 'icon': 'icon-time', 'name': '24時間チェックインOK', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': True, 'explore_url': None, 'id': 44, 'tag': 'hangers', 'is_safety_feature': False, 'icon': 'icon-hangers', 'name': 'ハンガー', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': True, 'explore_url': None, 'id': 46, 'tag': 'iron', 'is_safety_feature': False, 'icon': 'icon-iron', 'name': 'アイロン', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': True, 'explore_url': None, 'id': 45, 'tag': 'hair-dryer', 'is_safety_feature': False, 'icon': 'icon-hair-dryer', 'name': 'ヘアドライヤー', 'is_present': True}, {'tooltip': 'ノートPCが置けるテーブルや机 + 快適に仕事ができる椅子', 'is_business_ready_feature': True, 'explore_url': None, 'id': 47, 'tag': 'laptop-friendly', 'is_safety_feature': False, 'icon': 'icon-laptop', 'name': 'ノートPC向きのワークスペース', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 35, 'tag': 'smoke_detector', 'is_safety_feature': True, 'icon': 'icon-ok', 'name': '煙感知器', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 36, 'tag': 'carbon_monoxide_detector', 'is_safety_feature': True, 'icon': 'icon-ok', 'name': '一酸化炭素探知器', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 37, 'tag': 'first_aid_kit', 'is_safety_feature': True, 'icon': 'icon-ok', 'name': '救急箱', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 38, 'tag': 'safety_card', 'is_safety_feature': True, 'icon': 'icon-ok', 'name': '防災カード', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 39, 'tag': 'fire_extinguisher', 'is_safety_feature': True, 'icon': 'icon-ok', 'name': '消火器', 'is_present': False}]""","""￥2000 / 泊 (2名を超えると1名様増毎に加算)""","""￥4981""",8,10,10,10,6,10,100,"""True""","""True""","""True""","""True""","""True""","""True""","""True""","""True""","""True""","""False""","""False""","""False""","""True""","""True""","""False""","""False""","""True""","""False""","""False""","""False""","""False""","""False""","""False""","""False""","""False""","""True""","""False""","""True""","""True""","""True""","""True""","""True""","""True""","""True""","""False""","""False""","""False"""
"""https://www.airbnb.jp/rooms/9365793?guests=1""","""Roppongi Luxury mansion""",48587310,"""Yoona""",38452,"""港区, 東京, 日本""",4.5,7,4,2,2,"""/users/show/48587310""","""[{'tooltip': 'ゲストが料理できるスペース', 'is_business_ready_feature': False, 'explore_url': None, 'id': 8, 'tag': 'kitchen', 'is_safety_feature': False, 'icon': 'icon-meal', 'name': 'キッチン', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 3, 'tag': 'internet', 'is_safety_feature': False, 'icon': 'icon-internet', 'name': 'インターネット', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 1, 'tag': 'tv', 'is_safety_feature': False, 'icon': 'icon-tv', 'name': 'テレビ', 'is_present': True}, {'tooltip': 'タオル、シーツ、石鹸、トイレットペーパー', 'is_business_ready_feature': False, 'explore_url': None, 'id': 40, 'tag': 'essentials', 'is_safety_feature': False, 'icon': 'icon-essentials', 'name': '必需品', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 41, 'tag': 'shampoo', 'is_safety_feature': False, 'icon': 'icon-shampoo', 'name': 'シャンプー', 'is_present': True}, {'tooltip': '屋内にセントラルヒーティングや暖房器具', 'is_business_ready_feature': False, 'explore_url': None, 'id': 30, 'tag': 'heating', 'is_safety_feature': False, 'icon': 'icon-heating', 'name': '暖房', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 5, 'tag': 'ac', 'is_safety_feature': False, 'icon': 'icon-air-conditioning', 'name': 'エアコン', 'is_present': True}, {'tooltip': 'ビル内。無料または有料', 'is_business_ready_feature': False, 'explore_url': None, 'id': 33, 'tag': 'washer', 'is_safety_feature': False, 'icon': 'icon-washer', 'name': '洗濯機', 'is_present': True}, {'tooltip': 'ビル内。無料または有料', 'is_business_ready_feature': False, 'explore_url': None, 'id': 34, 'tag': 'dryer', 'is_safety_feature': False, 'icon': 'icon-dryer', 'name': '乾燥機', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 9, 'tag': 'free_parking', 'is_safety_feature': False, 'icon': 'icon-parking', 'name': '敷地内無料駐車場', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 23, 'tag': 'street_parking', 'is_safety_feature': False, 'icon': 'icon-parking', 'name': '無料の路上パーキング', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 10, 'tag': 'paid_parking', 'is_safety_feature': False, 'icon': 'icon-parking', 'name': '有料の路外駐車場', 'is_present': False}, {'tooltip': '屋内はインターネット常時接続可能', 'is_business_ready_feature': False, 'explore_url': None, 'id': 4, 'tag': 'wireless_internet', 'is_safety_feature': False, 'icon': 'icon-wifi', 'name': 'ワイヤレスインターネット', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 2, 'tag': 'cable', 'is_safety_feature': False, 'icon': 'icon-desktop', 'name': 'ケーブルテレビ', 'is_present': False}, {'tooltip': '朝食が用意されています。', 'is_business_ready_feature': False, 'explore_url': None, 'id': 16, 'tag': 'breakfast', 'is_safety_feature': False, 'icon': 'icon-cup', 'name': '朝食', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': '/s/港区--日本?amenity=pet-friendly', 'id': 12, 'tag': 'allows_pets', 'is_safety_feature': False, 'icon': 'icon-paw', 'name': 'ペット可', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': '/s/港区--日本?amenity=family-friendly', 'id': 31, 'tag': 'family_friendly', 'is_safety_feature': False, 'icon': 'icon-family', 'name': 'ファミリー/子ども連れOK', 'is_present': True}, {'tooltip': '25人以上の会合に使えます', 'is_business_ready_feature': False, 'explore_url': '/s/港区--日本?amenity=event-space', 'id': 32, 'tag': 'event_friendly', 'is_safety_feature': False, 'icon': 'icon-balloons', 'name': 'イベントに最適', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 11, 'tag': 'allows_smoking', 'is_safety_feature': False, 'icon': 'icon-smoking', 'name': '喫煙可', 'is_present': True}, {'tooltip': '車いすでも安心のバリアフリー住宅', 'is_business_ready_feature': False, 'explore_url': None, 'id': 6, 'tag': 'wheelchair_accessible', 'is_safety_feature': False, 'icon': 'icon-accessible', 'name': '車いすOK', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 21, 'tag': 'elevator', 'is_safety_feature': False, 'icon': 'icon-elevator', 'name': 'ビル内にエレベーターあり', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 27, 'tag': 'fireplace', 'is_safety_feature': False, 'icon': 'icon-fireplace', 'name': '室内暖炉・囲炉裏', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 28, 'tag': 'buzzer', 'is_safety_feature': False, 'icon': 'icon-intercom', 'name': 'ワイヤレスインターホン', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 14, 'tag': 'doorman', 'is_safety_feature': False, 'icon': 'icon-doorman', 'name': 'ドアマン', 'is_present': False}, {'tooltip': '専用または共用', 'is_business_ready_feature': False, 'explore_url': '/s/港区--日本?amenity=pool', 'id': 7, 'tag': 'pool', 'is_safety_feature': False, 'icon': 'icon-pool', 'name': 'プール', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 25, 'tag': 'jacuzzi', 'is_safety_feature': False, 'icon': 'icon-hot-tub', 'name': 'ジャクージ&amp;高級風呂', 'is_present': True}, {'tooltip': '無料。ビル内または最寄り', 'is_business_ready_feature': False, 'explore_url': None, 'id': 15, 'tag': 'gym', 'is_safety_feature': False, 'icon': 'icon-gym', 'name': 'ジム', 'is_present': False}, {'tooltip': '鍵保管庫、キーレス・エントリーを活用したり、常時いる人に預けたり', 'is_business_ready_feature': True, 'explore_url': None, 'id': 43, 'tag': '24hr-checkin', 'is_safety_feature': False, 'icon': 'icon-time', 'name': '24時間チェックインOK', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': True, 'explore_url': None, 'id': 44, 'tag': 'hangers', 'is_safety_feature': False, 'icon': 'icon-hangers', 'name': 'ハンガー', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': True, 'explore_url': None, 'id': 46, 'tag': 'iron', 'is_safety_feature': False, 'icon': 'icon-iron', 'name': 'アイロン', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': True, 'explore_url': None, 'id': 45, 'tag': 'hair-dryer', 'is_safety_feature': False, 'icon': 'icon-hair-dryer', 'name': 'ヘアドライヤー', 'is_present': True}, {'tooltip': 'ノートPCが置けるテーブルや机 + 快適に仕事ができる椅子', 'is_business_ready_feature': True, 'explore_url': None, 'id': 47, 'tag': 'laptop-friendly', 'is_safety_feature': False, 'icon': 'icon-laptop', 'name': 'ノートPC向きのワークスペース', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 35, 'tag': 'smoke_detector', 'is_safety_feature': True, 'icon': 'icon-ok', 'name': '煙感知器', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 36, 'tag': 'carbon_monoxide_detector', 'is_safety_feature': True, 'icon': 'icon-ok', 'name': '一酸化炭素探知器', 'is_present': True}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 37, 'tag': 'first_aid_kit', 'is_safety_feature': True, 'icon': 'icon-ok', 'name': '救急箱', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 38, 'tag': 'safety_card', 'is_safety_feature': True, 'icon': 'icon-ok', 'name': '防災カード', 'is_present': False}, {'tooltip': None, 'is_business_ready_feature': False, 'explore_url': None, 'id': 39, 'tag': 'fire_extinguisher', 'is_safety_feature': True, 'icon': 'icon-ok', 'name': '消火器', 'is_present': True}]""","""￥6001 / 泊 (3名を超えると1名様増毎に加算)""","""￥5001""",9,9,10,9,10,9,94,"""True""","""True""","""True""","""True""","""True""","""True""","""True""","""True""","""True""","""False""","""False""","""False""","""True""","""False""","""False""","""False""","""True""","""False""","""True""","""True""","""True""","""False""","""False""","""False""","""False""","""True""","""False""","""True""","""True""","""True""","""True""","""True""","""True""","""True""","""False""","""False""","""True"""
