url,name,user_id,host_name,price,address,star_rating,review_count,person_capacity,host_other_property_review_count,min_nights,profile_path,businessTravelReadyRequiredAmenitiesTags,extra_people,cleaning_fee,accuracy,communication,cleanliness,location,checkin,cost_performance,review_score
"""https://www.airbnb.jp/rooms/4569369?guests=1""","""Ginza, Petite plus Elegance""",10223734,"""Jun""",7835,"""Chuo, 東京, 日本""",5,115,2,177,2,"""/users/show/10223734""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥5301""",10,10,10,10,10,9,95
"""https://www.airbnb.jp/rooms/6294127?guests=1""","""Tatami room in traditional Tokyo""",32725461,"""Joseph""",5979,"""Taitō-ku, Tōkyō-to, 日本""",5,25,2,0,3,"""/users/show/32725461""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥-1""",10,10,9,10,10,10,97
"""https://www.airbnb.jp/rooms/13643653?guests=1""","""Shinjuku(good access) &amp; Free Wifi!""",76677624,"""Take""",3505,"""杉並区, 東京都, 日本""",5,6,2,7,3,"""/users/show/76677624""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥2000""",9,10,10,10,10,9,97
"""https://www.airbnb.jp/rooms/8365154?guests=1""","""Tokyo guesthouse 305-A""",43091863,"""Sato""",2783,"""Koto, 東京, 日本""",4.5,39,1,1013,3,"""/users/show/43091863""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥-1""",9,9,8,9,9,9,90
"""https://www.airbnb.jp/rooms/12639220?guests=1""","""40sq.m. Tokyo Creater's apt. @JR. SHIBUYA""",17190440,"""Samurai Japan""",6804,"""Shibuya-ku, Tōkyō-to, 日本""",5,22,4,122,2,"""/users/show/17190440""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥2268 / 泊 (1名を超えると1名様増毎に加算)""","""￥5464""",10,10,10,10,10,9,95
"""https://www.airbnb.jp/rooms/4151260?guests=1""","""FREE Pocket WIFI! SHINJUKU 5MIN! 2""",14906609,"""Jay""",8763,"""新宿, 東京, 日本""",5,125,3,885,2,"""/users/show/14906609""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥1031 / 泊 (1名を超えると1名様増毎に加算)""","""￥1546""",10,10,10,9,10,10,97
"""https://www.airbnb.jp/rooms/10483746?guests=1""","""Modern 2 Story condo near Shinjuku""",2703512,"""Yann""",8763,"""Bunkyō-ku, Tōkyō-to, 日本""",5,17,4,0,1,"""/users/show/2703512""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥2062 / 泊 (2名を超えると1名様増毎に加算)""","""￥5670""",10,9,10,9,10,10,96
"""https://www.airbnb.jp/rooms/13533175?guests=1""","""东京温馨公寓民宿房间A(无额外费用)""",77417173,"""雨""",5051,"""Kita-ku, Tōkyō-to, 日本""",5,3,2,10,1,"""/users/show/77417173""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥-1""",10,10,10,10,10,10,100
"""https://www.airbnb.jp/rooms/7266737?guests=1""","""The Best Value Private Apt!!""",29907653,"""Atsuo""",8144,"""Meguro-ku, Tōkyō-to, 日本""",5,40,2,0,3,"""/users/show/29907653""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥1959""",10,10,10,9,10,10,97
"""https://www.airbnb.jp/rooms/9208865?guests=1""","""2 min walking to Midtown,Roppogi st""",44080870,"""Dada""",8247,"""Minato-ku, Tōkyō-to, 日本""",5,63,2,37,1,"""/users/show/44080870""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥2500""",10,10,10,10,10,10,96
"""https://www.airbnb.jp/rooms/4145512?guests=1""","""Shibuya TIMES SQUARE supa central""",21351511,"""John""",5979,"""渋谷, 東京, 日本""",5,7,2,13,12,"""/users/show/21351511""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥-1""",10,10,9,10,10,10,97
"""https://www.airbnb.jp/rooms/10886692?guests=1""","""Quiet Residential Home - Meguro -""",55220487,"""Maison""",12474,"""Shinagawa-ku, Tōkyō-to, 日本""",-1,2,4,0,1,"""/users/show/55220487""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥5001 / 泊 (2名を超えると1名様増毎に加算)""","""￥3000""",10,10,10,10,10,10,100
"""https://www.airbnb.jp/rooms/14378627?guests=1""","""8/8 just Opened! 5min Walk Nishi-Shinjuku Sta!""",86992240,"""J""",7010,"""Shinjuku-ku, Tōkyō-to, 日本""",5,3,7,4,2,"""/users/show/86992240""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥1250 / 泊 (3名を超えると1名様増毎に加算)""","""￥5001""",10,10,10,9,10,10,100
"""https://www.airbnb.jp/rooms/9757456?guests=1""","""Bright shinjuku wifi shibuya tokyo""",43904565,"""Taku""",7010,"""Tokyo-to, Shinjuku-ku, 日本""",4.5,19,2,126,2,"""/users/show/43904565""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥3301""",9,9,8,10,9,9,87
"""https://www.airbnb.jp/rooms/4016139?guests=1""","""大久保駅徒歩4分☆最高の眺め""",9479934,"""Mourad""",9072,"""新宿, 東京, 日本""",5,111,2,0,2,"""/users/show/9479934""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥3949""",10,10,9,9,10,9,95
"""https://www.airbnb.jp/rooms/697761?guests=1""","""Sunny room in NakaShin #203!""",561814,"""Toshi, Kimi &amp; Henry""",2886,"""中野区, 東京, 日本""",4.5,54,1,1858,2,"""/users/show/561814""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥1000""",9,10,9,9,9,9,90
"""https://www.airbnb.jp/rooms/12073896?guests=1""","""Free WIFI東新宿から3分!ﾓﾀﾞﾝで居心地の良い部屋/ Samurai R10""",63214407,"""Samurai Room""",9793,"""Shinjuku-ku, 東京, 日本""",4.5,18,2,224,1,"""/users/show/63214407""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥1031 / 泊 (1名を超えると1名様増毎に加算)""","""￥4124""",9,10,10,9,10,9,94
"""https://www.airbnb.jp/rooms/13175494?guests=1""","""Shinjuku!! Free Wifi! Many stations accesible""",44473795,"""Yukie &amp; Ai""",4639,"""Shinjuku-ku, Tōkyō-to, 日本""",4.5,8,2,216,1,"""/users/show/44473795""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥2268 / 泊 (1名を超えると1名様増毎に加算)""","""￥5464""",9,9,10,10,9,9,93
"""https://www.airbnb.jp/rooms/13570787?guests=1""","""Tokoystay""",75182285,"""艳""",4433,"""Chūō-ku, Tōkyō-to, 日本""",4.5,12,2,0,1,"""/users/show/75182285""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥999 / 泊 (1名を超えると1名様増毎に加算)""","""￥3000""",8,10,9,9,10,9,93
"""https://www.airbnb.jp/rooms/6417306?guests=1""","""HEART OF TOKYO Sweet Home!""",23508612,"""Taka &amp; Masa""",5051,"""Chiyoda-ku, Tōkyō-to, 日本""",5,71,1,0,1,"""/users/show/23508612""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥2500""",10,10,10,10,10,10,99
"""https://www.airbnb.jp/rooms/14818567?guests=1""","""Open sale! 1min station-Near Ueno Asakusa(上野,浅草)#3""",88263255,"""John""",2990,"""Arakawa-ku, Tōkyō-to, 日本""",-1,1,4,4,2,"""/users/show/88263255""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥4001""",10,10,10,10,10,10,100
"""https://www.airbnb.jp/rooms/9019757?guests=1""","""NEW! 5MIN WALK NISHI-SHINJUKU! WIFI""",14906609,"""Jay""",8969,"""Shinjuku-ku, Tōkyō-to, 日本""",5,56,2,954,2,"""/users/show/14906609""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥1031 / 泊 (1名を超えると1名様増毎に加算)""","""￥1546""",10,10,10,10,10,10,97
"""https://www.airbnb.jp/rooms/13006851?guests=1""","""Hatagaya sta 3min walk ! Shinjyuku 3mins ! 18""",63463240,"""Ayaka""",5979,"""Shibuya-ku, Tōkyō-to, 日本""",4.5,5,2,128,2,"""/users/show/63463240""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥1031 / 泊 (1名を超えると1名様増毎に加算)""","""￥5154""",9,9,10,9,10,9,92
"""https://www.airbnb.jp/rooms/7351232?guests=1""","""Cozy flat near Ikebukuro,w/wifi""",6109586,"""Yoshiko""",5979,"""Toshima-ku, 東京, 日本""",5,38,3,28,2,"""/users/show/6109586""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥2000 / 泊 (1名を超えると1名様増毎に加算)""","""￥2500""",10,10,9,10,10,10,95
"""https://www.airbnb.jp/rooms/8363931?guests=1""","""suitable for group stay up to 5ppl""",36744266,"""Sohtaro""",3917,"""Adachi, 東京, 日本""",5,37,5,91,1,"""/users/show/36744266""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥5001""",10,10,10,9,10,10,98
"""https://www.airbnb.jp/rooms/13987982?guests=1""","""#91★新宿駅から5分|アクセス便利な静かな住宅街|デザイナーズインテリア""",33703877,"""Yuki""",2577,"""新宿, 東京, 日本""",-1,0,2,286,1,"""/users/show/33703877""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥4124""",-1,-1,-1,-1,-1,-1,-1
"""https://www.airbnb.jp/rooms/12417825?guests=1""","""【東京メトロ赤坂駅#7徒歩0分】赤坂サカス裏にあるhiding place!屋上テラス付""",67165069,"""浩司""",12989,"""Minato-ku, Tōkyō-to, 日本""",5,8,2,2,1,"""/users/show/67165069""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥6001""",10,10,10,10,10,10,98
"""https://www.airbnb.jp/rooms/9961713?guests=1""","""Studio Akasaka""",30473222,"""Aline""",8041,"""Minato-ku, Tōkyō-to, 日本""",-1,1,2,0,2,"""/users/show/30473222""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥-1""",10,10,10,10,10,10,100
"""https://www.airbnb.jp/rooms/14303699?guests=1""","""NEW Modern Meguro Riverside Studio""",63345781,"""Yu""",5670,"""目黒区, 東京, 日本""",-1,1,2,32,2,"""/users/show/63345781""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥1546 / 泊 (1名を超えると1名様増毎に加算)""","""￥7216""",10,10,10,8,10,10,100
"""https://www.airbnb.jp/rooms/13752605?guests=1""","""リノベ済みの新しいお部屋!とても快適・池袋駅まで徒歩7分・最大4名様滞在可能""",75382106,"""Yuko""",5773,"""Toshima, 東京, 日本""",4.5,10,3,0,1,"""/users/show/75382106""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥1200 / 泊 (2名を超えると1名様増毎に加算)""","""￥1800""",10,10,10,10,9,10,94
"""https://www.airbnb.jp/rooms/7862347?guests=1""","""Most Affordable &amp; Convenient""",37155608,"""Jacky""",1959,"""新宿区, 東京都, 日本""",4.5,25,1,20,1,"""/users/show/37155608""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥1500""",9,10,8,10,10,10,92
"""https://www.airbnb.jp/rooms/10005796?guests=1""","""No.410 銀座、築地まで歩いてすぐ!「最低限の設備で大丈夫!」な人""",50877990,"""T""",2577,"""Chūō-ku, Tōkyō-to, 日本""",4,46,1,1067,1,"""/users/show/50877990""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥-1""",9,9,9,10,9,9,83
"""https://www.airbnb.jp/rooms/8666118?guests=1""","""share house@Ikebukro""",45528029,"""Naoto""",3505,"""豊島区, 東京都, 日本""",5,3,2,0,2,"""/users/show/45528029""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥2000 / 泊 (1名を超えると1名様増毎に加算)""","""￥2000""",10,10,10,10,10,10,100
"""https://www.airbnb.jp/rooms/9585843?guests=1""","""駅から真っ直ぐ徒歩5分 KANJI Room! + Free Wifi""",48229288,"""Midori""",6185,"""Bunkyō-ku, Tōkyō-to, 日本""",4.5,40,3,47,2,"""/users/show/48229288""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥2577 / 泊 (2名を超えると1名様増毎に加算)""","""￥4845""",10,10,10,9,10,10,94
"""https://www.airbnb.jp/rooms/8995712?guests=1""","""3 min from Sta! Ueno Park 10min walk! (No.1)""",46674978,"""Namio""",4742,"""Bunkyō-ku, Tōkyō-to, 日本""",5,49,2,5,1,"""/users/show/46674978""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥5001""",10,10,10,10,10,10,98
"""https://www.airbnb.jp/rooms/9780160?guests=1""","""Very convenience 3 min walking JR Meguro free wifi""",33493011,"""Makiko""",7216,"""Meguro-ku, Tōkyō-to, 日本""",4.5,8,2,0,2,"""/users/show/33493011""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥3000""",10,10,10,10,10,9,90
"""https://www.airbnb.jp/rooms/8364887?guests=1""","""Tokyo guesthouse 303-A""",43091863,"""Sato""",2886,"""Koto-ku, 東京, 日本""",4.5,43,1,1009,3,"""/users/show/43091863""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥-1""",10,9,9,9,9,9,88
"""https://www.airbnb.jp/rooms/7671713?guests=1""","""Near Park Hyatt|SHINJUKU|Cozy Clean Room|MAX3|WIFI""",21546295,"""Akira""",7732,"""Shinjuku-ku, Tōkyō-to, 日本""",4.5,56,3,0,2,"""/users/show/21546295""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥1237 / 泊 (2名を超えると1名様増毎に加算)""","""￥4124""",9,9,9,9,9,9,90
"""https://www.airbnb.jp/rooms/5970611?guests=1""","""Tsukiji &amp; Ginza within 10 min walk""",30993482,"""Ito""",6392,"""Chūō-ku, Tōkyō-to, 日本""",4.5,4,2,0,2,"""/users/show/30993482""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥-1""",10,10,9,10,10,10,90
"""https://www.airbnb.jp/rooms/1882222?guests=1""","""お台場:レインボーブリッジ沿いビーチ前のタワーコンドミニアム、個室""",9296790,"""Kaz &amp; Hiroko""",4124,"""港区, 東京, 日本""",4.5,104,1,60,1,"""/users/show/9296790""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥2062""",9,10,9,9,9,9,94
"""https://www.airbnb.jp/rooms/11601320?guests=1""","""ParadiseSpace Shinjuku! 歌舞伎町、免税店、新宿二丁目、早稲田大学徒步圏内!""",32375531,"""Teru Family""",7216,"""Shinjuku-ku, Tōkyō-to, 日本""",5,21,3,136,3,"""/users/show/32375531""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥3093 / 泊 (1名を超えると1名様増毎に加算)""","""￥3093""",10,10,10,10,10,10,97
"""https://www.airbnb.jp/rooms/8365250?guests=1""","""Tokyo guesthouse 206-A""",43091863,"""Sato""",2990,"""Koto, 東京, 日本""",4.5,53,1,999,1,"""/users/show/43091863""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥-1""",9,9,9,9,9,9,87
"""https://www.airbnb.jp/rooms/13291457?guests=1""","""Near Shinjuku station""",75000681,"""Shin""",6185,"""Shibuya-ku, Tōkyō-to, 日本""",4.5,3,2,0,2,"""/users/show/75000681""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥-1""",7,10,9,9,10,10,93
"""https://www.airbnb.jp/rooms/12212102?guests=1""","""1.JR五反田駅から徒歩3分!電車で渋谷7分!新宿14分!!お出かけに便利な目黒川沿いのお部屋です。""",65679032,"""Chie""",5979,"""品川, 東京, 日本""",4.5,25,2,31,2,"""/users/show/65679032""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥3000""",10,10,10,10,10,10,93
"""https://www.airbnb.jp/rooms/9985204?guests=1""","""0303 UENO ST 10minutes""",44957014,"""Tsutomu""",5773,"""Taitō-ku, Tōkyō-to, 日本""",5,18,2,255,3,"""/users/show/44957014""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥3000""",10,10,10,10,10,9,96
"""https://www.airbnb.jp/rooms/12159300?guests=1""","""【Wide】Ideal for travel""",33410004,"""Kouichiro""",5979,"""新宿, 東京, 日本""",5,9,4,177,2,"""/users/show/33410004""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥2000 / 泊 (1名を超えると1名様増毎に加算)""","""￥-1""",9,9,9,9,10,9,96
"""https://www.airbnb.jp/rooms/9760254?guests=1""","""3 min walk from East Shinjuku.""",46921154,"""Yutaro""",5051,"""新宿区, 東京都, 日本""",4.5,54,2,0,2,"""/users/show/46921154""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥-1""",9,10,9,10,10,10,94
"""https://www.airbnb.jp/rooms/9841761?guests=1""","""12minutes from Shinjuku free Wi-Fi """,5962263,"""Yasuyuki""",2886,"""Nakano-ku, Tōkyō-to, 日本""",5,31,1,0,2,"""/users/show/5962263""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥2000""",10,10,9,9,10,10,96
"""https://www.airbnb.jp/rooms/7583170?guests=1""","""南青山マンションに宿泊 Aoyama House""",19836605,"""Hiro""",4845,"""Minato-ku, Tōkyō-to, 日本""",5,6,2,0,1,"""/users/show/19836605""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥4801 / 泊 (1名を超えると1名様増毎に加算)""","""￥1200""",10,9,10,9,9,9,97
"""https://www.airbnb.jp/rooms/1217820?guests=1""","""Deluxe apartment by Roppongi + Wifi""",6298841,"""Jaydee""",17628,"""Minato-ku, Tōkyō-to, 日本""",4.5,94,2,123,4,"""/users/show/6298841""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥4742""",10,10,9,10,10,9,94
"""https://www.airbnb.jp/rooms/9323556?guests=1""","""10sec from STA. Apt near AKIHABARA!""",31069579,"""Genki""",7938,"""Chūō-ku, Tōkyō-to, 日本""",4.5,31,2,24,2,"""/users/show/31069579""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥5001""",10,10,10,10,10,10,94
"""https://www.airbnb.jp/rooms/14238988?guests=1""","""新宿駅まで8分!渋谷•秋葉原•浅草•東京まで30分以内の好立地!何でも揃う阿佐ヶ谷商店街のすぐ近く!""",10626300,"""Shihomi&amp;Sayaka""",7422,"""Suginami-ku, Tōkyō-to, 日本""",4.5,3,4,167,1,"""/users/show/10626300""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥2062 / 泊 (2名を超えると1名様増毎に加算)""","""￥5154""",10,10,10,9,10,9,87
"""https://www.airbnb.jp/rooms/4085401?guests=1""","""Clean &amp; Cozy private city apartment""",12443220,"""Rie""",6907,"""港区, 東京, 日本""",5,5,2,29,4,"""/users/show/12443220""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥5001""",10,10,10,10,9,10,100
"""https://www.airbnb.jp/rooms/11485925?guests=1""","""Elegant design very cozy room !!! """,20495747,"""Sakura""",9278,"""Taitō-ku, Tōkyō-to, 日本""",5,14,4,597,3,"""/users/show/20495747""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥825 / 泊 (3名を超えると1名様増毎に加算)""","""￥4020""",10,10,10,10,10,10,100
"""https://www.airbnb.jp/rooms/14495473?guests=1""","""ROPPONGI STATION -1 min walk! PERFECT Location! #6""",1306308,"""Will""",6804,"""Minato-ku, Tōkyō-to, 日本""",-1,0,2,5335,2,"""/users/show/1306308""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥1000 / 泊 (1名を超えると1名様増毎に加算)""","""￥3501""",-1,-1,-1,-1,-1,-1,-1
"""https://www.airbnb.jp/rooms/13284833?guests=1""","""ROOM#202""",32292484,"""Mizuki""",6185,"""渋谷, 東京, 日本""",5,3,2,0,1,"""/users/show/32292484""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""無料""","""￥-1""",10,10,10,10,10,10,100
"""https://www.airbnb.jp/rooms/8365008?guests=1""","""Tokyo guesthouse 205-A""",43091863,"""Sato""",2990,"""Koto, 東京, 日本""",4.5,71,1,981,1,"""/users/show/43091863""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""none""","""￥-1""",9,9,9,9,9,9,86
"""https://www.airbnb.jp/rooms/13382434?guests=1""","""Japan meets western style in Shimokitazawa.""",15548997,"""Tomoki""",7938,"""Setagaya-ku, Tōkyō-to, 日本""",4.5,11,2,458,2,"""/users/show/15548997""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥2000 / 泊 (1名を超えると1名様増毎に加算)""","""￥4001""",9,9,10,9,10,9,93
"""https://www.airbnb.jp/rooms/8473850?guests=1""","""新宿駅まで電車で5分!プライベートマンション(2-4名用)WIFI付き""",10080488,"""Emily""",7732,"""Shibuya-ku, Tōkyō-to, 日本""",5,5,4,42,1,"""/users/show/10080488""","""['essentials', 'shampoo', 'wireless_internet', '24hr-checkin', 'hangers', 'iron', 'hair-dryer', 'laptop-friendly', 'smoke_detector', 'carbon_monoxide_detector']""","""￥1031 / 泊 (2名を超えると1名様増毎に加算)""","""￥5154""",10,10,10,10,10,10,100
